Episode_Return,Episode_Return_smooth,env_step
500.0,490.46,910000
500.0,490.46,910250
500.0,490.46,910500
500.0,490.46,910750
500.0,490.46,911000
500.0,490.46,911250
500.0,490.46,911500
500.0,500.0,911750
500.0,500.0,912000
500.0,500.0,912250
500.0,500.0,912500
500.0,500.0,912750
500.0,500.0,913000
500.0,500.0,913250
500.0,500.0,913500
500.0,500.0,913750
500.0,500.0,914000
500.0,500.0,914250
500.0,500.0,914500
500.0,500.0,914750
500.0,500.0,915000
500.0,500.0,915250
500.0,500.0,915500
500.0,500.0,915750
500.0,500.0,916000
500.0,500.0,916250
500.0,500.0,916500
500.0,500.0,916750
500.0,500.0,917000
500.0,500.0,917250
500.0,500.0,917500
500.0,500.0,917750
500.0,500.0,918000
500.0,500.0,918250
500.0,500.0,918500
500.0,500.0,918750
500.0,500.0,919000
500.0,500.0,919250
500.0,500.0,919500
500.0,500.0,919750
500.0,500.0,920000
500.0,500.0,920250
500.0,500.0,920500
500.0,500.0,920750
500.0,500.0,921000
500.0,500.0,921250
500.0,500.0,921500
500.0,500.0,921750
500.0,500.0,922000
500.0,500.0,922250
500.0,500.0,922500
500.0,500.0,922750
500.0,500.0,923000
500.0,500.0,923250
500.0,500.0,923500
500.0,500.0,923750
500.0,500.0,924000
500.0,500.0,924250
500.0,500.0,924500
500.0,500.0,924750
500.0,500.0,925000
500.0,500.0,925250
500.0,500.0,925500
500.0,500.0,925750
500.0,500.0,926000
500.0,500.0,926250
500.0,500.0,926500
500.0,500.0,926750
500.0,500.0,927000
500.0,500.0,927250
500.0,500.0,927500
500.0,500.0,927750
500.0,500.0,928000
500.0,500.0,928250
500.0,500.0,928500
500.0,500.0,928750
500.0,500.0,929000
500.0,500.0,929250
500.0,500.0,929500
500.0,500.0,929750
500.0,500.0,930000
500.0,500.0,930250
500.0,500.0,930500
500.0,500.0,930750
500.0,500.0,931000
500.0,500.0,931250
500.0,500.0,931500
500.0,500.0,931750
500.0,500.0,932000
500.0,500.0,932250
500.0,500.0,932500
500.0,500.0,932750
500.0,500.0,933000
500.0,500.0,933250
500.0,500.0,933500
500.0,500.0,933750
500.0,500.0,934000
500.0,500.0,934250
500.0,500.0,934500
500.0,500.0,934750
500.0,500.0,935000
500.0,500.0,935250
500.0,500.0,935500
500.0,500.0,935750
500.0,500.0,936000
500.0,500.0,936250
500.0,500.0,936500
500.0,500.0,936750
500.0,500.0,937000
500.0,500.0,937250
500.0,500.0,937500
500.0,500.0,937750
500.0,500.0,938000
500.0,500.0,938250
500.0,500.0,938500
500.0,500.0,938750
500.0,500.0,939000
500.0,500.0,939250
500.0,500.0,939500
500.0,500.0,939750
500.0,500.0,940000
500.0,500.0,940250
500.0,500.0,940500
500.0,500.0,940750
500.0,500.0,941000
500.0,500.0,941250
500.0,500.0,941500
500.0,500.0,941750
500.0,500.0,942000
500.0,500.0,942250
500.0,500.0,942500
500.0,500.0,942750
500.0,500.0,943000
500.0,500.0,943250
500.0,500.0,943500
500.0,500.0,943750
500.0,500.0,944000
500.0,500.0,944250
500.0,500.0,944500
500.0,500.0,944750
500.0,500.0,945000
500.0,500.0,945250
500.0,500.0,945500
500.0,500.0,945750
500.0,500.0,946000
500.0,500.0,946250
500.0,500.0,946500
500.0,500.0,946750
500.0,500.0,947000
500.0,500.0,947250
500.0,500.0,947500
500.0,500.0,947750
500.0,500.0,948000
500.0,500.0,948250
500.0,500.0,948500
500.0,500.0,948750
500.0,500.0,949000
500.0,500.0,949250
500.0,500.0,949500
500.0,500.0,949750
500.0,500.0,950000
500.0,500.0,950250
500.0,500.0,950500
500.0,500.0,950750
500.0,500.0,951000
500.0,500.0,951250
500.0,500.0,951500
500.0,500.0,951750
500.0,500.0,952000
500.0,500.0,952250
500.0,500.0,952500
500.0,500.0,952750
500.0,500.0,953000
500.0,500.0,953250
500.0,500.0,953500
500.0,500.0,953750
500.0,500.0,954000
500.0,500.0,954250
500.0,500.0,954500
500.0,500.0,954750
500.0,500.0,955000
500.0,500.0,955250
500.0,500.0,955500
500.0,500.0,955750
500.0,500.0,956000
500.0,500.0,956250
500.0,500.0,956500
500.0,500.0,956750
500.0,500.0,957000
500.0,500.0,957250
500.0,500.0,957500
500.0,500.0,957750
500.0,500.0,958000
500.0,500.0,958250
500.0,500.0,958500
500.0,500.0,958750
500.0,500.0,959000
500.0,500.0,959250
500.0,500.0,959500
500.0,500.0,959750
500.0,500.0,960000
500.0,500.0,960250
500.0,500.0,960500
500.0,500.0,960750
500.0,500.0,961000
500.0,500.0,961250
500.0,500.0,961500
500.0,500.0,961750
500.0,500.0,962000
500.0,500.0,962250
500.0,500.0,962500
500.0,500.0,962750
500.0,500.0,963000
500.0,500.0,963250
500.0,500.0,963500
500.0,500.0,963750
25.0,15.900000000000004,12500
25.0,16.180000000000003,12750
52.0,16.64,13000
18.0,16.64,13250
76.0,17.800000000000004,13500
20.0,18.000000000000007,13750
40.0,18.540000000000003,14000
30.0,18.9,14250
26.0,19.22000000000001,14500
12.0,19.280000000000005,14750
17.0,19.42,15000
14.0,19.480000000000004,15250
18.0,19.6,15500
43.0,20.26000000000001,15750
20.0,20.46,16000
14.0,20.540000000000003,16250
34.0,21.020000000000003,16500
27.0,21.340000000000003,16750
31.0,21.780000000000005,17000
61.0,22.620000000000005,17250
28.0,22.96,17500
21.0,23.180000000000007,17750
26.0,23.360000000000007,18000
18.0,23.44,18250
15.0,23.520000000000003,18500
42.0,24.160000000000004,18750
49.0,24.920000000000005,19000
31.0,25.24,19250
38.0,25.760000000000005,19500
50.0,26.520000000000007,19750
56.0,27.40000000000001,20000
51.0,28.24,20250
40.0,28.840000000000003,20500
33.0,29.18,20750
35.0,29.660000000000007,21000
38.0,30.260000000000005,21250
45.0,30.800000000000004,21500
53.0,31.46,21750
86.0,32.88000000000001,22000
36.0,33.18000000000001,22250
38.0,33.7,22500
87.0,35.160000000000004,22750
65.0,35.0,23000
64.0,36.02000000000001,23250
68.0,36.92,23500
126.0,38.88,23750
63.0,39.36000000000001,24000
52.0,39.8,24250
118.0,41.86000000000001,24500
35.0,42.2,24750
58.0,42.86,25000
94.0,44.24,25250
46.0,44.12,25500
61.0,44.98000000000001,25750
32.0,44.1,26000
57.0,44.84000000000001,26250
29.0,44.620000000000005,26500
65.0,45.32,26750
101.0,46.82,27000
44.0,47.46,27250
30.0,47.720000000000006,27500
62.0,48.68,27750
27.0,48.86,28000
36.0,48.72,28250
26.0,48.84,28500
68.0,49.92000000000001,28750
147.0,52.18,29000
77.0,53.18000000000001,29250
77.0,54.1,29500
59.0,54.06,29750
66.0,54.82,30000
36.0,55.120000000000005,30250
47.0,55.540000000000006,30500
81.0,56.8,30750
39.0,57.28,31000
69.0,57.82000000000001,31250
29.0,57.42,31500
70.0,58.2,31750
64.0,58.72,32000
96.0,59.64000000000001,32250
103.0,60.580000000000005,32500
84.0,61.24,32750
50.0,61.44000000000001,33000
104.0,62.86,33250
96.0,64.08,33500
47.0,64.25999999999999,33750
31.0,63.98000000000001,34000
35.0,63.62,34250
45.0,62.80000000000001,34500
136.0,64.80000000000001,34750
178.0,67.6,35000
195.0,69.76,35250
85.0,70.16000000000001,35500
85.0,70.58,35750
76.0,70.74000000000001,36000
124.0,70.70000000000002,36250
138.0,72.2,36500
139.0,73.94000000000001,36750
51.0,72.60000000000001,37000
107.0,74.04,37250
132.0,75.52000000000001,37500
163.0,76.9,37750
104.0,78.06,38000
70.0,78.24000000000001,38250
113.0,79.86,38500
118.0,81.08,38750
78.0,82.06,39000
199.0,84.74,39250
168.0,86.08,39500
169.0,88.58000000000001,39750
174.0,91.46,40000
247.0,95.16,40250
92.0,96.46,40500
94.0,97.62,40750
58.0,98.26,41000
73.0,98.36,41250
90.0,97.22,41500
41.0,96.5,41750
154.0,98.04000000000002,42000
126.0,99.38,42250
149.0,101.04,42500
120.0,102.72,42750
336.0,108.5,43000
419.0,115.26,43250
220.0,118.88,43500
254.0,122.58,43750
246.0,126.92,44000
412.0,133.76000000000002,44250
264.0,137.76,44500
405.0,143.94000000000003,44750
344.0,148.76,45000
500.0,157.08,45250
500.0,166.08,45500
500.0,174.00000000000003,45750
500.0,182.08,46000
500.0,191.14,46250
316.0,196.84,46500
233.0,200.8,46750
141.0,202.72,47000
159.0,203.18000000000004,47250
173.0,203.08000000000004,47500
188.0,202.94,47750
282.0,206.88,48000
228.0,209.74,48250
255.0,213.32,48500
323.0,217.3,48750
267.0,219.88,49000
257.0,222.24,49250
432.0,229.86,49500
309.0,233.9,49750
206.0,235.38,50000
258.0,237.28,50250
189.0,238.98,50500
341.0,244.4,50750
182.0,245.78,51000
199.0,247.4,51250
153.0,248.9,51500
135.0,247.62,51750
155.0,247.36,52000
127.0,246.52,52250
140.0,245.84,52500
162.0,244.14,52750
256.0,247.42,53000
189.0,249.32,53250
250.0,253.16,53500
152.0,254.74,53750
280.0,258.54,54000
191.0,261.54,54250
256.0,263.58,54500
182.0,264.7,54750
211.0,265.94,55000
238.0,268.3,55250
308.0,267.74,55500
223.0,263.82,55750
146.0,262.34000000000003,56000
228.0,261.82,56250
137.0,259.64000000000004,56500
135.0,254.1,56750
148.0,251.78,57000
123.0,246.14,57250
167.0,242.6,57500
238.0,237.36,57750
341.0,234.18,58000
238.0,228.94,58250
165.0,222.24,58500
189.0,216.02,58750
146.0,212.62,59000
161.0,211.18000000000004,59250
203.0,212.42,59500
140.0,212.04,59750
236.0,213.3,60000
205.0,213.64,60250
165.0,211.3,60500
260.0,211.94000000000003,60750
216.0,211.16,61000
241.0,209.52,61250
345.0,211.08,61500
248.0,210.9,61750
225.0,206.76,62000
270.0,205.98,62250
252.0,206.9,62500
190.0,205.54,62750
200.0,205.76,63000
246.0,203.86,63250
217.0,204.56000000000003,63500
194.0,204.46,63750
213.0,205.66000000000005,64000
244.0,207.84000000000003,64250
278.0,210.3,64500
166.0,211.08,64750
271.0,213.7,65000
305.0,216.56000000000003,65250
233.0,216.10000000000005,65500
340.0,219.12000000000003,65750
236.0,218.84,66000
335.0,222.5,66250
486.0,226.62,66500
406.0,230.92,66750
375.0,233.3,67000
357.0,236.80000000000004,67250
276.0,238.1,67500
269.0,238.72000000000008,67750
240.0,237.36,68000
217.0,237.24,68250
186.0,238.04,68500
225.0,237.98,68750
460.0,244.44,69000
188.0,245.5,69250
350.0,249.54,69500
500.0,257.08000000000004,69750
500.0,263.74,70000
315.0,265.28,70250
233.0,263.12,70500
284.0,264.04,70750
187.0,264.48,71000
238.0,265.46,71250
216.0,266.86,71500
270.0,269.0400000000001,71750
245.0,269.88,72000
269.0,272.46000000000004,72250
223.0,272.2,72500
265.0,273.4,72750
166.0,273.42,73000
199.0,272.2,73250
125.0,270.38,73500
187.0,269.3,73750
221.0,266.82,74000
189.0,265.64,74250
292.0,266.98,74500
232.0,266.22,74750
248.0,266.14,75000
391.0,270.16,75250
381.0,273.78000000000003,75500
278.0,274.42,75750
500.0,280.08000000000004,76000
224.0,280.68000000000006,76250
198.0,280.38,76500
207.0,279.64,76750
275.0,279.58,77000
273.0,281.72,77250
332.0,282.94,77500
238.0,281.6,77750
188.0,280.70000000000005,78000
150.0,276.9,78250
165.0,275.48,78500
185.0,272.48,78750
144.0,265.64000000000004,79000
285.0,263.22,79250
367.0,263.06,79500
206.0,260.04,79750
297.0,260.46,80000
492.0,264.92,80250
183.0,263.78000000000003,80500
15.0,259.74,80750
208.0,260.18,81000
263.0,260.94,81250
354.0,258.82,81500
202.0,259.1000000000001,81750
214.0,256.38,82000
159.0,249.56,82250
212.0,243.8,82500
131.0,240.12,82750
214.0,239.74,83000
204.0,238.14,83250
159.0,237.58,83500
105.0,234.92,83750
130.0,233.2,84000
89.0,229.58,84250
137.0,227.42,84500
93.0,223.9,84750
98.0,221.4,85000
179.0,219.68,85250
244.0,221.24,85500
161.0,220.48,85750
154.0,221.06,86000
208.0,221.48000000000005,86250
379.0,224.64000000000004,86500
389.0,228.64,86750
142.0,225.64,87000
103.0,223.06,87250
123.0,220.56,87500
90.0,214.54,87750
138.0,209.68,88000
116.0,206.44,88250
189.0,200.22,88500
153.0,198.8,88750
295.0,200.74000000000004,89000
303.0,202.66,89250
492.0,207.0,89500
201.0,205.56000000000003,89750
500.0,208.92,90000
176.0,207.68,90250
324.0,210.40000000000003,90500
190.0,211.2,90750
196.0,211.82,91000
119.0,210.5,91250
105.0,209.72000000000003,91500
49.0,205.0,91750
59.0,198.84,92000
193.0,198.58,92250
352.0,199.68,92500
212.0,194.08,92750
355.0,197.52000000000004,93000
293.0,203.08,93250
337.0,205.66,93500
304.0,206.48,93750
236.0,204.12000000000003,94000
155.0,203.18000000000004,94250
228.0,203.46,94500
227.0,204.82,94750
321.0,207.0,95000
338.0,211.14,95250
277.0,212.4,95500
232.0,212.96,95750
205.0,213.88,96000
330.0,218.38,96250
408.0,223.94000000000003,96500
197.0,226.1,96750
183.0,227.02,97000
159.0,228.34,97250
29.0,226.96000000000004,97500
214.0,227.66000000000005,97750
136.0,225.5,98000
24.0,222.76000000000005,98250
111.0,221.9,98500
154.0,220.82,98750
144.0,216.12,99000
132.0,210.98,99250
17.0,208.48,99500
110.0,208.62000000000003,99750
127.0,208.7,100000
105.0,209.0,100250
200.0,210.24,100500
153.0,210.98,100750
116.0,209.52,101000
35.0,207.16000000000005,101250
195.0,205.16,101500
115.0,201.4,101750
265.0,196.86,102000
156.0,195.96,102250
227.0,190.5,102500
154.0,190.06,102750
153.0,186.64,103000
12.0,183.08,103250
46.0,180.07999999999998,103500
34.0,178.38000000000002,103750
23.0,176.74,104000
125.0,178.26,104250
129.0,179.66,104500
33.0,176.46,104750
26.0,169.94,105000
65.0,166.99999999999997,105250
132.0,162.54000000000002,105500
135.0,159.38,105750
142.0,155.48000000000002,106000
40.0,150.2,106250
154.0,148.56000000000003,106500
141.0,148.28000000000003,106750
67.0,145.06,107000
347.0,147.46,107250
240.0,145.84000000000003,107500
256.0,144.2,107750
332.0,145.3,108000
240.0,145.46,108250
252.0,146.4,108500
259.0,144.98,108750
196.0,140.74,109000
317.0,143.14,109250
62.0,140.72,109500
395.0,145.44000000000003,109750
500.0,154.86,110000
500.0,160.58,110250
500.0,167.86,110500
500.0,177.38000000000002,110750
482.0,184.8,111000
181.0,185.34000000000003,111250
265.0,187.76,111500
282.0,190.76,111750
277.0,195.96,112000
231.0,198.38,112250
221.0,200.26,112500
245.0,203.06000000000003,112750
281.0,204.68,113000
327.0,208.16000000000005,113250
166.0,209.16000000000005,113500
270.0,213.86,113750
206.0,214.08,114000
192.0,215.62,114250
198.0,214.28,114500
184.0,214.84,114750
276.0,215.82,115000
193.0,216.60000000000005,115250
218.0,217.90000000000003,115500
351.0,224.68,115750
414.0,232.04,116000
378.0,238.92,116250
354.0,245.54,116500
346.0,249.96,116750
500.0,257.38000000000005,117000
500.0,266.72,117250
313.0,272.46,117500
421.0,279.58,117750
267.0,282.28000000000003,118000
326.0,286.1,118250
238.0,288.02,118500
162.0,290.46,118750
152.0,290.42,119000
198.0,291.56000000000006,119250
182.0,293.86,119500
157.0,290.06,119750
227.0,289.8,120000
278.0,290.24,120250
300.0,289.6,120500
333.0,291.46,120750
445.0,295.32000000000005,121000
476.0,299.66,121250
459.0,304.92,121500
500.0,308.58000000000004,121750
349.0,314.32000000000005,122000
403.0,314.48,122250
315.0,310.78,122500
194.0,304.66,122750
261.0,299.88,123000
315.0,296.18,123250
208.0,290.7,123500
204.0,291.16,123750
157.0,289.00000000000006,124000
238.0,288.12,124250
194.0,286.46,124500
186.0,285.56000000000006,124750
169.0,284.52,125000
239.0,284.4,125250
220.0,283.18,125500
224.0,281.12,125750
215.0,282.1,126000
248.0,281.66,126250
438.0,286.3,126500
390.0,290.26,126750
500.0,296.3,127000
312.0,298.86,127250
358.0,300.5,127500
457.0,305.78,127750
406.0,309.54,128000
312.0,308.76000000000005,128250
363.0,307.74,128500
500.0,310.18,128750
334.0,309.78,129000
425.0,311.36,129250
298.0,307.32,129500
424.0,305.79999999999995,129750
266.0,304.86,130000
478.0,306.0,130250
267.0,306.0,130500
295.0,305.38,130750
416.0,308.94,131000
357.0,312.84000000000003,131250
313.0,316.06,131500
361.0,319.32,131750
294.0,321.56,132000
267.0,323.76000000000005,132250
394.0,327.1,132500
304.0,327.62,132750
475.0,331.12,133000
427.0,332.99999999999994,133250
449.0,333.08,133500
357.0,330.7,133750
400.0,329.52,134000
263.0,324.78000000000003,134250
434.0,326.4800000000001,134500
451.0,327.44,134750
500.0,331.14000000000004,135000
349.0,334.24,135250
362.0,336.26,135500
318.0,336.31999999999994,135750
336.0,338.87999999999994,136000
500.0,344.8,136250
500.0,351.66,136500
319.0,353.28000000000003,136750
500.0,359.40000000000003,137000
500.0,365.68000000000006,137250
300.0,368.3,137500
500.0,373.52,137750
500.0,379.12,138000
479.0,384.2200000000001,138250
492.0,389.76,138500
412.0,393.04,138750
500.0,394.28,139000
500.0,396.4800000000001,139250
500.0,396.4800000000001,139500
404.0,398.32,139750
346.0,398.08,140000
325.0,395.44,140250
301.0,393.34,140500
500.0,397.1,140750
297.0,395.78,141000
355.0,392.88000000000005,141250
360.0,393.4,141500
217.0,389.24,141750
223.0,387.74,142000
241.0,384.08,142250
169.0,382.14,142500
58.0,373.74,142750
176.0,371.92,143000
206.0,370.14,143250
239.0,366.6,143500
278.0,365.02,143750
500.0,368.7600000000001,144000
294.0,367.42,144250
283.0,367.2,144500
181.0,365.48,144750
316.0,363.92,145000
396.0,365.7600000000001,145250
356.0,363.38000000000005,145500
332.0,361.48,145750
181.0,356.12,146000
301.0,355.0,146250
182.0,350.64,146500
196.0,349.3,146750
190.0,344.42,147000
196.0,339.32,147250
198.0,333.28,147500
212.0,330.54,147750
222.0,327.74,148000
234.0,326.06,148250
243.0,324.20000000000005,148500
279.0,319.78,148750
238.0,314.54,149000
311.0,314.38,149250
416.0,312.7,149500
500.0,312.7,149750
456.0,315.82,150000
442.0,314.66,150250
339.0,311.44,150500
312.0,308.1,150750
309.0,304.44,151000
211.0,300.42,151250
275.0,295.92,151500
500.0,295.92,151750
220.0,290.32000000000005,152000
378.0,289.8,152250
447.0,291.82000000000005,152500
277.0,290.86,152750
370.0,292.24,153000
207.0,286.38,153250
296.0,286.36,153500
377.0,286.8,153750
260.0,284.8,154000
287.0,286.2,154250
240.0,286.54,154500
285.0,287.42,154750
383.0,291.7,155000
179.0,294.12000000000006,155250
318.0,296.96,155500
230.0,297.44,155750
414.0,300.94,156000
300.0,301.38000000000005,156250
219.0,295.76000000000005,156500
276.0,295.4,156750
270.0,295.14,157000
334.0,298.20000000000005,157250
252.0,296.92,157500
402.0,297.04,157750
221.0,294.34,158000
220.0,292.1,158250
222.0,292.92,158500
177.0,290.44000000000005,158750
208.0,290.96000000000004,159000
168.0,290.4,159250
161.0,289.82,159500
255.0,291.00000000000006,159750
167.0,290.38000000000005,160000
192.0,289.98,160250
265.0,290.84,160500
101.0,288.18,160750
213.0,287.58,161000
242.0,286.84,161250
403.0,290.14,161500
191.0,287.74,161750
279.0,285.0,162000
266.0,280.32,162250
123.0,273.66,162500
142.0,267.66,162750
152.0,263.92,163000
500.0,267.68,163250
226.0,266.02,163500
312.0,268.04,163750
500.0,272.54,164000
243.0,267.4,164250
324.0,269.48,164500
299.0,267.9,164750
274.0,264.44,165000
238.0,263.66,165250
181.0,259.88000000000005,165500
249.0,260.72,165750
236.0,259.52000000000004,166000
235.0,256.68,166250
269.0,256.86,166500
250.0,256.11999999999995,166750
76.0,252.84,167000
245.0,252.04,167250
327.0,250.92,167500
117.0,249.68,167750
279.0,248.9,168000
177.0,247.84,168250
196.0,243.48,168500
248.0,242.44000000000003,168750
173.0,241.52,169000
155.0,239.1,169250
139.0,236.48,169500
211.0,234.02,169750
194.0,232.86,170000
60.0,226.02000000000004,170250
270.0,227.00000000000003,170500
30.0,223.2,170750
78.0,220.32,171000
213.0,221.04,171250
206.0,221.0,171500
177.0,221.18,171750
50.0,218.96,172000
246.0,218.78,172250
183.0,219.1,172500
53.0,216.32,172750
237.0,215.76,173000
291.0,219.56,173250
315.0,221.6,173500
424.0,225.24,173750
439.0,225.96,174000
340.0,228.94000000000003,174250
264.0,228.64,174500
184.0,227.00000000000003,174750
208.0,228.7,175000
311.0,232.08,175250
325.0,235.54,175500
168.0,228.9,175750
251.0,229.40000000000003,176000
174.0,226.64,176250
169.0,220.02,176500
206.0,219.28,176750
82.0,214.44,177000
220.0,212.86,177250
45.0,208.28,177500
170.0,206.92,177750
55.0,204.4,178000
15.0,199.72,178250
36.0,195.72,178500
22.0,191.46,178750
30.0,186.68,179000
31.0,182.3,179250
26.0,181.3,179500
36.0,177.12,179750
157.0,173.72,180000
24.0,171.86,180250
173.0,169.74,180500
153.0,169.26000000000002,180750
15.0,165.64,181000
36.0,161.4,181250
151.0,160.95999999999998,181500
27.0,158.39999999999998,181750
173.0,159.08,182000
156.0,157.98000000000002,182250
157.0,157.23999999999998,182500
29.0,156.61999999999998,182750
37.0,151.96,183000
19.0,151.73999999999998,183250
24.0,150.66,183500
29.0,146.98,183750
20.0,143.26,184000
17.0,140.06,184250
19.0,139.43999999999997,184500
17.0,134.86,184750
23.0,131.66,185000
36.0,131.32,185250
197.0,130.52,185500
221.0,129.12,185750
223.0,127.28,186000
235.0,123.5,186250
213.0,118.98,186500
218.0,116.54,186750
195.0,115.16,187000
198.0,115.44,187250
177.0,114.82,187500
187.0,112.34,187750
174.0,109.32,188000
165.0,109.25999999999998,188250
178.0,107.8,188500
234.0,109.0,188750
259.0,110.8,189000
306.0,112.8,189250
408.0,119.32,189500
500.0,124.92,189750
500.0,134.02,190000
500.0,140.62000000000003,190250
272.0,144.95999999999998,190500
159.0,147.84,190750
187.0,150.86,191000
10.0,150.62,191250
9.0,150.2,191500
9.0,149.76,191750
10.0,149.44000000000003,192000
9.0,148.9,192250
11.0,145.98,192500
159.0,148.68,192750
163.0,148.48,193000
202.0,149.46,193250
224.0,153.64,193500
340.0,159.72,193750
500.0,166.70000000000002,194000
391.0,173.98,194250
500.0,180.52,194500
500.0,187.4,194750
500.0,194.26,195000
433.0,202.34000000000003,195250
362.0,208.84,195500
293.0,214.32,195750
293.0,219.70000000000005,196000
275.0,224.62,196250
318.0,230.58000000000004,196500
333.0,236.9,196750
318.0,242.88,197000
298.0,248.50000000000003,197250
282.0,253.68,197500
301.0,258.98,197750
259.0,260.22,198000
233.0,260.46,198250
192.0,259.84000000000003,198500
159.0,258.32,198750
156.0,257.18,199000
22.0,253.26,199250
33.0,250.01999999999995,199500
15.0,246.36,199750
17.0,243.16,200000
15.0,239.72000000000003,200250
17.0,236.58,200500
17.0,233.62000000000003,200750
178.0,233.62,201000
189.0,232.72,201250
205.0,231.64,201500
228.0,230.08,201750
255.0,227.02000000000004,202000
279.0,222.6,202250
318.0,218.96,202500
379.0,216.54,202750
421.0,219.52,203000
500.0,226.34,203250
500.0,232.6,203500
500.0,242.40000000000003,203750
334.0,248.9,204000
260.0,253.92,204250
195.0,257.62,204500
179.0,261.02000000000004,204750
177.0,264.34000000000003,205000
165.0,264.46,205250
156.0,264.32,205500
177.0,263.82,205750
174.0,262.82,206000
166.0,259.34,206250
196.0,253.26,206500
177.0,248.98,206750
167.0,242.32,207000
178.0,235.88,207250
234.0,230.56,207500
259.0,227.08,207750
189.0,223.62,208000
203.0,221.82,208250
252.0,221.0,208500
283.0,221.16,208750
220.0,219.2,209000
354.0,219.62000000000003,209250
238.0,218.02,209500
211.0,216.28,209750
182.0,214.28,210000
178.0,211.82,210250
145.0,209.54,210500
151.0,207.9,210750
152.0,207.1,211000
153.0,206.98,211250
179.0,207.44,211500
186.0,210.72,211750
204.0,214.14,212000
220.0,218.24,212250
253.0,222.96,212500
288.0,228.42,212750
340.0,234.88,213000
441.0,243.36,213250
421.0,248.22,213500
413.0,252.7,213750
365.0,255.9,214000
500.0,261.34000000000003,214250
500.0,266.23999999999995,214500
436.0,269.38,214750
500.0,273.02,215000
494.0,275.32,215250
394.0,274.78,215500
443.0,273.64,215750
297.0,269.58,216000
295.0,265.48,216250
290.0,264.6,216500
500.0,269.40000000000003,216750
500.0,275.5,217000
500.0,281.92,217250
412.0,286.62,217500
500.0,293.32000000000005,217750
500.0,300.20000000000005,218000
444.0,305.54,218250
500.0,312.06,218500
500.0,318.74,218750
500.0,324.82,219000
440.0,330.0799999999999,219250
357.0,333.88000000000005,219500
322.0,336.76,219750
328.0,338.64,220000
291.0,339.28,220250
308.0,341.66,220500
260.0,342.8,220750
282.0,343.40000000000003,221000
290.0,343.54,221250
305.0,345.24,221500
304.0,344.24,221750
324.0,345.96000000000004,222000
383.0,349.4,222250
297.0,351.7,222500
365.0,355.44,222750
262.0,357.78,223000
232.0,359.4,223250
226.0,360.88000000000005,223500
214.0,362.1,223750
186.0,362.24,224000
189.0,362.3,224250
194.0,362.1,224500
211.0,361.92,224750
212.0,361.1,225000
246.0,360.26,225250
228.0,358.02,225500
238.0,353.96,225750
237.0,350.28,226000
267.0,347.36000000000007,226250
227.0,344.6,226500
265.0,339.8999999999999,226750
252.0,334.94,227000
214.0,330.49999999999994,227250
237.0,325.2399999999999,227500
206.0,319.48,227750
192.0,315.44,228000
194.0,310.46000000000004,228250
187.0,308.26,228500
195.0,306.26000000000005,228750
208.0,304.62,229000
187.0,298.36,229250
192.0,292.2,229500
233.0,286.86,229750
209.0,282.8,230000
250.0,277.8,230250
206.0,271.92,230500
241.0,267.86,230750
205.0,261.96,231000
212.0,256.2,231250
232.0,250.84,231500
200.0,246.04,231750
196.0,242.82,232000
178.0,239.94,232250
201.0,237.40000000000003,232500
214.0,235.86,232750
199.0,233.68,233000
213.0,232.74,233250
201.0,231.12000000000003,233500
231.0,229.94,233750
218.0,228.2,234000
260.0,227.32,234250
264.0,226.12,234500
235.0,223.16,234750
229.0,221.8,235000
240.0,219.3,235250
252.0,219.1,235500
257.0,219.6,235750
262.0,220.32,236000
240.0,220.84,236250
241.0,221.94,236500
316.0,224.48,236750
233.0,225.26,237000
256.0,226.16000000000005,237250
298.0,227.88,237500
275.0,228.46,237750
332.0,230.54,238000
256.0,230.9,238250
243.0,231.02,238500
308.0,231.84000000000003,238750
272.0,232.74,239000
220.0,231.84,239250
278.0,232.36,239500
204.0,232.16,239750
276.0,232.94,240000
299.0,234.8,240250
285.0,236.66,240500
263.0,238.04,240750
289.0,240.08,241000
206.0,240.3,241250
209.0,240.32,241500
234.0,241.26,241750
234.0,242.1,242000
223.0,241.9,242250
209.0,241.9,242500
203.0,240.96,242750
227.0,241.38,243000
197.0,240.50000000000003,243250
244.0,241.28,243500
213.0,241.3,243750
266.0,241.98,244000
250.0,242.98,244250
223.0,243.52,244500
223.0,244.42,244750
290.0,246.2,245000
253.0,246.98,245250
386.0,250.72000000000008,245500
247.0,251.4,245750
380.0,254.98,246000
304.0,256.44,246250
303.0,258.14,246500
500.0,262.94,246750
268.0,263.02,247000
337.0,265.06,247250
284.0,266.16,247500
271.0,266.78000000000003,247750
255.0,266.84000000000003,248000
360.0,268.9,248250
460.0,272.86,248500
462.0,277.3,248750
500.0,282.48,249000
500.0,286.16,249250
277.0,287.04,249500
463.0,291.18,249750
500.0,295.22,250000
275.0,295.22,250250
383.0,296.24,250500
337.0,297.86,250750
282.0,298.64,251000
294.0,298.36,251250
265.0,298.22,251500
306.0,299.94,251750
342.0,301.22,252000
316.0,303.46,252250
316.0,304.26,252500
229.0,302.86,252750
206.0,301.28,253000
272.0,301.46,253250
270.0,301.08000000000004,253500
210.0,301.16,253750
250.0,301.98,254000
155.0,300.4,254250
56.0,296.84,254500
326.0,298.9,254750
320.0,301.12,255000
211.0,301.28,255250
166.0,300.06,255500
205.0,300.22,255750
188.0,299.1,256000
24.0,295.32000000000005,256250
